Name_Station,Latitude_Station,Longitude_Station,Number_Of_Bikes,Venue_Name,Venue_Address,Venue_Distance,Venue_Phone,Venue_Rating,Venue_Price,Venue_Review_Count,Venue_URL,Venue_Subcategory,Venue_Category
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Le Cafe Coffee,1,525.547679168877,0,4.6,1,10,1.0,Cafes,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Bird & Branch,1,442.52457039692,1,4.5,2,457,1.0,Coffee & Tea,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Reading Room,1,1069.896351801397,1,4.5,3,129,1.0,New American,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Masseria Caffé & Bakery,1,227.8070883162047,1,4.5,2,107,1.0,Bakeries,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Huascar & Co Bakeshop,1,565.586266812601,1,4.5,2,314,1.0,Bakeries,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Dutch Freds,1,225.1068410819194,1,4.5,2,2097,1.0,Cocktail Bars,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Jolly Goat Coffee Bar,1,624.5242150562699,1,4.5,1,394,1.0,Coffee & Tea,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Sip and Co,1,933.2402589092542,1,4.4,2,140,1.0,Cafes,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,St Kilda Coffee,1,516.5405508185398,1,4.4,1,258,1.0,Cafes,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Broad Nosh Bagels & Deli,1,614.4857320532383,1,4.4,2,256,1.0,Bagels,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Culture Espresso,1,960.8471068816184,1,4.4,2,125,1.0,Coffee & Tea,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Vanilla Gorilla Cafe,1,523.8317212170625,1,4.4,2,182,1.0,Cafes,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Angelina Bakery,1,946.7568100613744,1,4.4,2,715,1.0,Bakeries,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Poseidon Bakery,1,516.6971162201627,1,4.4,1,209,1.0,Bakeries,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Breads Bakery,1,644.4586112673951,1,4.4,2,34,1.0,Bakeries,coffee
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Seamore's  Market Bar,1,418.7954280368063,1,4.8,2,41,1.0,Seafood,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Hold Fast Kitchen & Spirits,1,383.8076069059017,1,4.7,2,629,1.0,New American,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Pocket Bar NYC,1,489.2395996137056,1,4.7,2,315,1.0,Wine Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Waylon,1,519.4191468454767,1,4.6,2,141,1.0,Pubs,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Dickens,1,200.4245979339208,0,4.6,2,94,1.0,Cocktail Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Haswell Green's,1,202.481888244386,1,4.5,2,554,1.0,New American,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,CloudM Rooftop Bar,1,175.8407278018435,1,4.5,2,28,1.0,Cocktail Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Dutch Freds,1,225.1068410819194,1,4.5,2,2097,1.0,Cocktail Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Dolly Varden,1,43.65626470927304,1,4.5,2,543,1.0,Cocktail Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Woo Woo,1,282.9232438859804,1,4.4,2,210,1.0,Speakeasies,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,P McDaid's Irish Pub,1,442.575836133997,1,4.4,2,57,1.0,Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,La Grande Boucherie,1,483.0055678408768,1,4.4,3,2887,1.0,French,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Mom's Kitchen & Bar,1,293.41926736712304,1,4.4,2,1911,1.0,Comfort Food,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Wine Escape,1,536.8617516645409,1,4.3,2,226,1.0,Wine Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Deacon Brodie's Tavern,1,384.3192392009156,1,4.3,2,89,0.0,Pubs,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Judge Roy Bean Public House,1,880.8764149450393,1,4.3,2,916,1.0,Pubs,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Hibernia Bar,1,248.26404522520247,1,4.3,2,191,1.0,Bars,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Blue Ribbon Sushi Bar & Grill-Roof Deck,1,622.8110625138482,1,4.3,2,9,1.0,Lounges,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Brazen Tavern,1,538.0907910043775,1,4.3,2,442,1.0,New American,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Hellcat Annie's Tap Room,1,654.5725694554042,1,4.3,2,109,1.0,Beer Bar,bar
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Casablanca Hotel,1,687.5793309731545,1,4.6,2,110,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Pearl Hotel,1,157.2365189948118,1,4.4,3,155,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,414 Hotel,1,460.78562238653126,1,4.3,2,59,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,citizenM New York Times Square Hotel,1,178.5700196354919,1,4.3,2,258,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Park Hyatt New York,1,715.304288314391,1,4.3,2,169,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Hilton Club The Residences New York,1,593.8025305791264,1,4.3,3,8,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,CIVILIAN Hotel,1,162.33285218347768,1,4.2,2,49,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Mandarin Oriental - New York,1,768.6213322302748,1,4.2,4,224,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Times Square Edition,1,418.87562186321776,1,4.1,3,133,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Hyatt Centric Times Square New York,1,326.54823799141406,1,4.1,3,304,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The St. Regis New York,1,987.7871052517028,1,4.1,4,255,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Sanctuary Hotel New York,1,546.2610549783703,1,4.1,3,203,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Courtyard by Marriott New York Manhattan/Times Square West,1,1035.073607012551,1,4.1,2,115,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,1 Hotel Central Park,1,885.5975089566901,1,4.0,3,159,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Muse New York,1,584.6732430684625,1,4.0,2,317,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Michelangelo,1,399.4324884662688,1,3.9,3,167,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Residence Inn by Marriott New York Manhattan/Central Park,1,377.9953333003001,1,3.9,2,106,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Renaissance New York Times Square Hotel,1,371.587686530192,1,3.9,3,244,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Ink 48 Hotel,1,819.5643488328509,1,3.8,2,555,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Fairfield Inn & Suites - Marriott,1,862.7015102517556,1,3.7,2,81,1.0,Hotels,hotel
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Fine And Dandy,1,415.9116631133177,1,5.0,2,52,1.0,Accessories,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Domus Unaffected Living,1,553.5173716137473,1,4.9,2,71,1.0,Home Decor,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Big Apple Souvenirs & Gifts,1,429.3895239067135,1,4.9,2,48,0.0,Souvenir Shops,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Drama Book Shop,1,939.2415823315888,1,4.8,2,51,1.0,Bookstores,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,ScentElate,1,152.0845620721521,1,4.8,2,180,1.0,Spiritual Shop,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Faerie Den,1,381.4794921061237,1,4.5,2,8,1.0,Spiritual Shop,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Penguin Random House,1,448.7893474899791,1,4.8,2,4,1.0,"Books, Mags, Music & Video",shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Mandu Apparel Kpop Store,1,570.9382804681419,0,4.5,4,12,1.0,"Books, Mags, Music & Video",shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Bra Tenders,1,488.70502524238015,1,4.5,3,165,1.0,Lingerie,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Delphinium Home,1,287.1293992074032,1,4.5,2,84,1.0,Home Decor,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Rockefeller Center,1,792.2366257286949,1,4.4,2,898,1.0,Shopping Centers,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Backwoods,1,608.4172036823263,1,4.4,1,20,0.0,Accessories,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Couture du Jour,1,491.2943494862964,1,4.3,2,15,1.0,Women's Clothing,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Kinokuniya Bookstore - New York,1,961.831584127202,1,4.3,2,737,1.0,Bookstores,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Line Friends,1,533.552446501132,1,4.3,3,273,1.0,Toy Stores,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Ground Central,1,204.06027439934556,1,4.3,2,306,1.0,Coffee & Tea,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Nintendo NY,1,770.1660757856312,1,4.2,2,619,1.0,Video Game Stores,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Lot-Less ,1,873.3433371577647,1,4.2,2,72,1.0,Department Stores,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Five Below,1,1003.166293872102,1,4.2,1,26,1.0,Discount Store,shopping
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Esposito Meat Market,1,996.9151303552824,1,4.6,2,156,1.0,Meat Shops,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,International Grocery,1,833.756581006024,1,4.5,1,105,0.0,International Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Hershey’s Chocolate World,1,418.87562186321776,1,4.3,2,188,1.0,Chocolatiers & Shops,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Terra Market,1,881.2806603947973,1,4.2,1,24,0.0,Farmers Market,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Dainobu,1,863.77657163691,1,4.1,2,142,1.0,International Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Teuscher,1,892.5874971433304,1,4.1,3,156,1.0,Chocolatiers & Shops,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Westerly Natural Market,1,323.2425823151902,1,4.0,2,431,1.0,Health Markets,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Ninth Avenue Vintner,1,392.3472266296476,1,3.9,2,90,1.0,"Beer, Wine & Spirits",supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,99 Cent Dreams,1,926.7643135505024,1,3.9,1,25,0.0,Discount Store,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Big Apple Meat Market,1,724.7061019191411,1,3.8,1,141,1.0,Meat Shops,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Brooklyn Fare,1,1100.452613627073,1,3.8,2,166,1.0,Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Market At Mercedes House,1,721.7780517973723,1,3.7,1,83,1.0,Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,M&M'S World,1,317.21143050954043,1,3.7,2,701,1.0,Candy Stores,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Sea Breeze Fish Market,1,840.060657263838,1,3.7,2,70,1.0,Seafood Markets,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Morton Williams,1,702.9302122827345,1,3.6,2,112,1.0,Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Green Emporium,1,162.14167536196032,1,3.6,2,17,0.0,Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Amish Market West,1,255.7302162272885,1,3.5,2,241,1.0,Fruits & Veggies,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Bread & Honey,1,454.5398836037854,1,3.4,2,130,1.0,Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Whole Foods Market,1,720.1362572511522,1,3.4,2,889,1.0,Grocery,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Williams-Sonoma,1,728.0941581389625,1,3.3,3,110,1.0,Specialty Food,supermarket
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Sean Kelly,1,1221.3156096066211,1,5.0,3,5,1.0,Art Galleries,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Framing On 9th,1,226.78583772199084,1,4.8,2,93,1.0,Framing,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,JMC Custom Framing,1,334.96744464980986,1,4.6,2,27,1.0,Framing,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Radio City Stage Door Tour,1,618.0747820316443,1,4.3,3,492,1.0,Music Venues,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Carnegie Hall,1,626.8779423704941,1,4.3,3,308,1.0,Music Venues,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Birdland,1,478.97947892014,1,4.1,3,414,1.0,Jazz & Blues,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Christie's,1,737.0742506603501,1,3.9,4,34,1.0,Art Galleries,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,West Bank Cafe,1,685.7078001131734,1,3.9,2,292,1.0,New American,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Swing 46,1,334.59064729703385,1,3.6,3,331,1.0,New American,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Art Students League of New York,1,627.3764369266366,1,3.6,2,54,1.0,Art Schools,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Sony Hall,1,335.9989806383849,1,3.5,3,142,1.0,Music Venues,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Dave & Buster's New York City - Times Square,1,701.0581276326237,1,2.7,2,1013,1.0,American,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Art with a Heart,0,987.8681225145676,1,3.0,1,1,1.0,Art Galleries,museum
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Jazz at Lincoln Center,1,687.059542571047,1,4.5,3,97,1.0,Jazz & Blues,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Actors' Temple,1,245.83951794599852,1,4.5,2,22,0.0,Synagogues,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,National Comedy Theatre,1,1119.303184587357,1,4.4,1,38,1.0,Performing Arts,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Radio City Stage Door Tour,1,618.0747820316443,1,4.3,3,492,1.0,Music Venues,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Jazz at Lincoln Center - Rose Theater,1,828.9961492354329,1,4.3,3,35,1.0,Music Venues,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Bar Nine,1,354.68912082114986,1,3.7,2,422,1.0,Music Venues,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Green Fig,1,839.9004821550758,1,3.3,2,158,1.0,New American,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Terminal 5,1,948.0697101108976,1,2.8,2,822,1.0,Music Venues,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Dave & Buster's New York City - Times Square,1,701.0581276326237,1,2.7,2,1013,1.0,American,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Broadway Comedy Club,1,212.63242909073224,1,2.3,2,615,1.0,Comedy Clubs,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Cinema Verite,1,454.7038881383215,1,2.5,1,2,0.0,Art Galleries,cinema
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Harlem Spirituals / New York Visions,1,525.615658469979,1,4.3,2,7,1.0,Tours,bus
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Benlolo Jewelry Studio NY,1,978.9939429949518,1,5.0,2,6,1.0,Jewelry,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Classical Guitar School of New York,1,327.4290427272803,1,5.0,2,5,1.0,Art Schools,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,New York City Guitar School,1,1599.5755404343115,1,4.9,2,68,1.0,Musical Instruments & Teachers,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,New York Jazz Workshop,1,1041.5138778934831,1,5.0,2,2,1.0,Art Schools,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Christine Valmy International School,1,609.7170078072443,1,3.9,1,126,1.0,Cosmetology Schools,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Art Students League of New York,1,627.3764369266366,1,3.6,2,54,1.0,Art Schools,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The School For Strings,1,461.90773670701,1,3.3,3,4,1.0,Musical Instruments & Teachers,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Voice Academy of NYC,1,1100.8650886657183,1,1.0,2,1,1.0,Performing Arts,school
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,The Hair Loss Doctors,1,899.5580833139628,1,4.2,4,20,1.0,Cosmetic Surgeons,hospital
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,"Judith Hellman, MD",1,1002.169529074722,1,3.7,2,31,1.0,Dermatologists,hospital
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,"Sheryl D Clark, MD",1,1549.2209366269956,1,3.6,2,23,1.0,Dermatologists,hospital
"Icon Pkg:W 50 St, 8th Ave & 9th Ave",40.762608,-73.986576,12,Radiant Skin Dermatology and Laser,1,865.5267820617612,1,2.0,4,69,1.0,Laser Hair Removal,hospital
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Village Crown Kosher Catering,1,644.3687505704909,1,4.9,2,9,1.0,Caterers,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Charoen Krung,1,784.888838488664,1,4.8,2,121,1.0,Thai,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Quick Stop,1,603.3709343596739,1,4.8,1,9,1.0,Coffee & Tea,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Tap Haus 33,1,963.0995460713472,1,4.7,2,310,1.0,Sports Bars,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Tony's Coffee Cart,1,812.4903782829537,0,4.7,1,7,0.0,Coffee & Tea,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Halal Cart,1,175.91432846922024,0,4.7,1,7,0.0,Halal,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Esprit Events,1,644.3687505704909,1,4.7,4,10,1.0,Caterers,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Vegan on The Fly,1,968.34240332069,1,4.7,2,204,1.0,Vegan,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Ramerino Italian Prime,1,721.2357479532109,1,4.6,3,109,1.0,Italian,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Sophra Grill,1,445.4745309262632,1,4.6,2,142,1.0,Mediterranean,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,CHILI,1,754.4423867683895,1,4.6,2,794,1.0,Szechuan,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Los Tacos No. 1,1,456.64096147433145,1,4.6,2,273,1.0,Tacos,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Royal Grill Halal Food,1,1152.1299297122,1,4.6,1,561,1.0,Halal,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Sushi Zo Hanare,1,375.5642452060257,1,4.6,4,37,1.0,Sushi Bars,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,The Greats Of Craft,1,1067.3318971504625,1,4.6,2,111,1.0,Bars,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Tamale Lady,1,625.9120615918818,0,4.6,1,5,0.0,Mexican,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Merrion Row Hotel and Public House,1,1244.9284683950596,1,4.6,2,59,1.0,Hotels,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Kjun,1,267.5479671488991,1,4.6,3,160,1.0,Korean,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Shokudo 34,1,642.3375268278734,1,4.6,2,31,1.0,Ramen,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,Coletta,1,1153.0932639715534,1,4.6,3,259,1.0,Vegan,restaurant
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,OCD CAFE,1,1187.5548341768151,1,4.9,1,34,1.0,Coffee & Tea,coffee
"Icon Pkg: E 41 St, 2nd Ave & 3rd Ave",40.74927,-73.973194,8,The Greats Of Craft,1,1067.3318971504625,1,4.6,2,111,1.0,Bars,coffee
