Name_Station,Venue_Name,Venue_Address,Venue_Distance,Venue_Phone,Venue_Rating,Venue_Price,Venue_Review_Count,Venue_URL,Venue_Subcategory,Venue_Category
"Icon Pkg: W 64 St, Ams. & West E.",Mamasita Bar & Grill,818 10th Ave,822.5042656506927,(212) 315-9444,4.2,$$$,1665,http://www.mamasitanyc.com,Mexican,bar
"Icon Pkg: W 64 St, Ams. & West E.",Masseria dei Vini,887 9th Ave,707.9100197052925,(212) 315-2888,4.2,$$$,529,https://masseriadeivini.com,Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",The Owl's Tail,215 W 75th St,927.5378166410945,(646) 609-3906,4.2,$$,153,https://www.owlstail.com,Cocktail Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",Marea,240 Central Park S,958.6816302327883,(212) 582-5100,4.2,$$$$,2396,https://www.marearestaurant.com/new-york,Italian,bar
"Icon Pkg: W 64 St, Ams. & West E.",Ascent Lounge,10 Columbus Cir,776.687300407586,(212) 823-9770,4.1,$$$,146,https://ascentloungenyc.com,Cocktail Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",Lilly's Cocktail and Wine,50 W 72nd St,826.7164442354189,(212) 799-4140,4.1,$$,177,https://lillyscocktailandwine.com,New American,bar
"Icon Pkg: W 64 St, Ams. & West E.",Tessa,349 Amsterdam Ave,1043.7677935920844,(212) 390-1974,4.0,$$$,501,http://tessarestaurant.com,New American,bar
"Icon Pkg: W 64 St, Ams. & West E.",The Phillips Club,155 W 66th St,401.19451936628155,(212) 835-8800,4.4,$$$$,9,http://www.phillipsclub.com,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Mandarin Oriental - New York,80 Columbus Cir,744.0343231268637,(212) 805-8800,4.2,$$$$,224,http://www.mandarinoriental.com/newyork/?src=local&htl=MONYC&eng=applemap,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Hotel Beacon,2130 Broadway,879.427210394694,(212) 787-1100,3.9,$$,146,http://www.beaconhotel.com,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",The Lucerne Hotel,201 W 79th St,1254.6022750421266,(800) 492-8122,3.8,$$$,148,http://www.thelucernehotel.com,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",JW Marriott Essex House New York,160 Central Park S,1207.6566753087532,(212) 247-0300,3.7,$$$,361,https://www.marriott.com/hotels/travel/nycex-jw-marriott-essex-house-new-york/,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Fairfield Inn & Suites - Marriott,538 W 58th St,517.1740757016676,(855) 816-6193,3.7,$$,81,https://ad.doubleclick.net/ddm/trackclk/N4406.128182.YELP/B30662500.377831414;dc_trk_aid=568947442;dc_trk_cid=201015580;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1?https://www.marriott.com/en-us/hotels/nycft-fairfield-inn-and-suites-new-york-manhattan-central-park/overview/?scid=c71c00c9-6483-4d72-b4d2-902bf90022da&utm_source=%7b%7bts%7d%7d&pid=yelptb,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Trump International Hotel & Tower New York,1 Central Park W,807.8496381685877,(212) 299-1000,3.7,$$$,149,https://www.trumphotels.com/central-park,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Hotel Belleclaire,2175 Broadway,1029.759858878573,(212) 362-7700,3.3,$$,290,http://www.hotelbelleclaire.com/?utm_medium=other&utm_source=yelp,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",ArtHouse Hotel New York City,2178 Broadway W 77th St,1050.582024063093,(800) 509-7598,3.2,$$,344,https://www.arthousehotelnyc.com,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Six Columbus - Central Park,308 W 58th St,876.9833895177321,(212) 204-3000,2.9,$$,116,https://www.6columbushotel.com,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Da Vinci Hotel,244 W 56th St,1077.5572325649443,(212) 489-4100,2.8,$$,65,http://www.davincihotel.com/,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",The Empire Hotel,44 W 63rd St,550.4482511091087,(212) 265-7400,2.6,$$$,722,https://www.empirehotelnyc.com,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",La Quinta by Wyndham New York City Central Park,31 West 71st Street,869.9727675402495,(212) 721-4770,2.5,$$,89,https://www.wyndhamhotels.com/hotel/52979?tel=18666154223&iata=00093785&cid=fe:lq:20190403:yl:pp:LQUS:52979,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Hotel Riverside Studios,342 W 71st St,556.4524682708399,(212) 873-5999,2.4,$$,24,,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Manhattan Getaways,314 W 56th St,970.7412559757895,(212) 956-2010,3.0,$$,2,,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",WooGo Central Park-Tempo Hotel,240 W 73rd,708.3653443278221,,1.6,$$,9,,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Amsterdam Inn,340 Amsterdam Ave,999.4649702830988,(212) 579-7500,2.0,$$,3,http://www.nyinns.com,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Gail Flannigan Assoc,240 Central Park S,1011.4143162046479,(212) 489-6086,1.0,$$$,1,http://gailflannigan.com/,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",Park Royal Owners,23 W 73rd St,990.4014165853256,(212) 496-5000,1.0,$$,1,,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",JBL Live at Pier 97,12th Ave & W 58th St,698.5255246761213,(212) 627-2020,3.5,$$,11,http://www.hudsonriverpark.org/events/series/jbl-live-at-pier-97,Music Venues,park
"Icon Pkg: W 64 St, Ams. & West E.",Basia Custom Headdresses & Accessories,304 Columbus Ave,958.748245414788,(212) 874-6720,5.0,$$,80,,Bridal,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Icon Style,104 W 70th St,671.1453470589584,(212) 799-0029,4.9,$$$,8,http://www.iconstyle.net,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Wade Maxx Art & Framing,191 Columbus Ave,635.5448650889273,(212) 799-6771,4.9,$$,32,http://www.wademaxx.com,Art Galleries,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Poetry Of Material Things,220 Columbus Ave,698.9952294764091,(646) 657-0584,4.9,$$,57,,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",More & More Antiques,378 Amsterdam Ave,1136.6598246484855,(212) 580-8404,4.7,$$,23,https://moreandmoreantiques.com,Antiques,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Bowen Pharmacy,881 10th Ave Frnt 3,794.569442703156,(212) 956-9111,4.6,$$,14,,Drugstores,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Mandu Apparel Kpop Store,1000 8th Ave,941.9158118327074,,4.5,$$$$,12,https://www.mandukpop.com,"Books, Mags, Music & Video",shopping
"Icon Pkg: W 64 St, Ams. & West E.",Astro West,102 W 79th St,1285.9083978025944,(646) 781-9377,4.5,$$,12,http://www.AstroWest.com,Home Decor,shopping
"Icon Pkg: W 64 St, Ams. & West E.",KTcollection,276 Columbus Ave,864.1356171285532,(212) 875-8700,4.5,$$,42,http://www.ktcollection.com,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Liana,324 Columbus Ave,1038.9148491708943,(212) 873-8746,4.5,$$$,17,,Women's Clothing,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Jonathan Adler,304 Columbus Ave,958.748245414788,(212) 787-0017,4.5,$$$,13,http://www.jonathanadler.com,Home Decor,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Chic Inspiration - Personal Shopper and Image Consulting,133 W 72nd St,763.1652330543627,(347) 752-2507,4.4,$$,14,http://www.chicinspiration.com,Personal Shopping,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Artiste Jewelers,223 Columbus Ave,725.7281259477953,(212) 877-3320,4.4,$$,27,,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Eve Bari,205 W 57th St,1134.5456676726124,(212) 974-8533,4.4,$$,32,http://www.evebari.com,Accessories,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Joseph Pharmacy,216 W 72nd St,623.8028094502058,(212) 875-1718,4.4,$$,64,http://www.josephspharmacy.com,Drugstores,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Stoopher & Boots,385 Amsterdam Ave,1205.1794075492858,(212) 877-2128,4.4,$$$,14,https://stoopher.com,Children's Clothing,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Stationery Toy World,125 W 72nd St,785.5343789623588,(212) 580-3922,4.3,$$,32,http://stationeryandtoy.com,Toy Stores,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Jo Malone London,10 Columbus Cir,817.096654984483,(212) 315-9787,4.3,$$$,23,https://www.jomalone.com?utm_source=yelp&utm_medium=yelp&utm_campaign=yelp,Cosmetics & Beauty Supply,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Moleskine,10 Columbus Cir,810.3984067346871,(646) 467-5246,4.3,$$,8,http://www.moleskine.com,Cards & Stationery,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Westsider Records,233 W 72nd St,674.348914194949,(212) 874-1588,4.2,$$,49,http://westsiderbooks.com/recordstore.html,Vinyl Records,shopping
"Icon Pkg: W 64 St, Ams. & West E.",Fischer Brothers & Leslie Kosher Meat & Poultry,230 W 72nd St,636.6350278498393,(212) 787-1715,4.2,$$$,19,http://fischerbros.com,Meat Shops,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Trader Joe's,2073 Broadway,635.7022819178902,(212) 799-0028,3.9,$$,622,https://locations.traderjoes.com/ny/new-york/542/,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Salumeria Rosi,283 Amsterdam Ave,784.3976551658185,(212) 877-4800,3.9,$$$,602,https://www.salumeriarosinyc.com,Italian,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",The Market At Mercedes House,550 W 54th St,831.0540746270417,(212) 757-4545,3.7,$,83,http://themhmarket.com,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Brooklyn Fare,75 W End Ave,165.31977660791134,(718) 614-4957,3.6,$$,21,https://www.brooklynfare.com,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Bread & Honey,941 8th Ave,1015.3050108641737,(212) 245-0007,3.4,$$,130,http://breadandhoneynyc.com/,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Whole Foods Market,10 Columbus Cir,776.7485365723282,(212) 823-9600,3.4,$$,889,https://www.wholefoodsmarket.com/stores/columbuscircle,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Williams-Sonoma,10 Columbus Cir,774.6178206588868,(212) 581-1146,3.3,$$$,110,https://www.williams-sonoma.com,Specialty Food,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Fairway Market,2131 Broadway,856.5944330424146,(212) 595-1888,3.3,$$,602,http://www.fairwaymarket.com/store-upper-west-side/,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Citarella Gourmet Market - Upper West Side,2135 Broadway,892.5356930666787,(212) 874-0383,3.3,$$$,122,http://www.citarella.com/content/citarella-upper-westside/,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Gracefully,101 W End Ave,68.24587745990401,(212) 877-1110,3.2,$$,87,,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Hudson Market,601 W 57th St,534.6116474192418,(212) 757-2893,3.0,$$,51,https://www.thehudsonmarket.com,Organic Stores,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Pioneer Supermarket,289 Columbus Ave,941.8710575847758,(212) 874-9506,2.8,$$,87,http://www.pioneersupermarkets.com,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Gourmet Garage,155 W 66th St,388.87611638643483,(212) 595-5850,2.6,$$,92,http://www.gourmetgarage.com/,Specialty Food,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Jubilee Market Place,180 Riverside Blvd,406.13559002611083,(212) 877-6000,2.6,$$$,99,http://www.jubileemarketplace.net,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",D'Agostino,815 10th Ave,799.7396337798112,(646) 215-7781,2.5,$$$,68,http://www.dagnyc.com,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Morton Williams,917 Ninth Avenue,663.4003112498783,(212) 586-8784,2.2,$$,55,http://www.mortonwilliams.com,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",Wade Maxx Art & Framing,191 Columbus Ave,635.5448650889273,(212) 799-6771,4.9,$$,32,http://www.wademaxx.com,Art Galleries,museum
"Icon Pkg: W 64 St, Ams. & West E.",Lincoln Center,70 Lincoln Center Plz,297.6449660340284,(212) 875-5000,4.5,$$$,305,http://lc.lincolncenter.org,Performing Arts,museum
"Icon Pkg: W 64 St, Ams. & West E.",The Art Students League of New York,215 W 57th St,1138.9146882375223,(212) 247-4510,3.6,$$,54,http://www.theartstudentsleague.org,Art Schools,museum
"Icon Pkg: W 64 St, Ams. & West E.",Lincoln Center,70 Lincoln Center Plz,297.6449660340284,(212) 875-5000,4.5,$$$,305,http://lc.lincolncenter.org,Performing Arts,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Jazz at Lincoln Center,10 Columbus Cir,875.0794872775956,(212) 258-9800,4.5,$$$,97,http://www.jazzatlincolncenter.org,Jazz & Blues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Alice Tully Hall,1941 Broadway,445.61853395207885,(212) 721-6500,4.5,$$,34,http://www.lincolncenter.org/venue/alice-tully-hall,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Jazz at Lincoln Center - Rose Theater,33 W 60th St,676.0297624806784,(212) 721-6500,4.3,$$$,35,http://www.jalc.org,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Beacon Theatre,2124 Broadway,859.9499075342062,(212) 465-6225,3.9,$$,365,https://www.msg.com/beacon-theatre,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Triad Theater,158 W 72nd St,684.8861092609587,(212) 362-2590,3.9,$$,134,http://www.triadnyc.com,Performing Arts,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Bar Nine,807 9th Ave,990.7984082121175,(212) 399-9336,3.7,$$,422,http://www.bar9ny.com,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Stand Up NY,236 West 78th St,1124.6853151658115,(917) 540-9028,3.1,$$,347,http://www.standupny.com/,Comedy Clubs,cinema
"Icon Pkg: W 64 St, Ams. & West E.",Terminal 5,610 W 56th St,690.4274410352947,(212) 582-6600,2.8,$$,822,http://www.terminal5nyc.com,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",The Art Students League of New York,215 W 57th St,1138.9146882375223,(212) 247-4510,3.6,$$,54,http://www.theartstudentsleague.org,Art Schools,school
"Icon Pkg: W 64 St, Ams. & West E.",The School For Strings,419 W 54th St,892.1414701542611,(212) 315-0915,3.3,$$$,4,http://www.schoolforstrings.org,Musical Instruments & Teachers,school
"Icon Pkg: W 64 St, Ams. & West E.",Radiant Skin Dermatology and Laser,116 Central Park S,1322.4299792582174,(212) 229-0007,2.0,$$$$,69,http://www.radiantskinnyc.com,Laser Hair Removal,hospital
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Pabade Cafe and Bakery,135 East 110 St,839.096286930993,(646) 490-7863,4.9,$,76,https://www.pabadebakery.com,Coffee & Tea,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Tacos Mi Mexico Food Truck,1801 2nd Ave,709.2808545003077,(929) 268-4020,4.8,$,16,,Mexican,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Chicken Insider,1752 2nd Ave,868.1412283286974,(646) 864-0034,4.7,$$,222,https://chickeninsidernyc.com,Chicken Wings,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Cafe on Fifth,1216 5th Ave,934.5795854729424,(212) 822-7259,4.7,$,9,,Cafes,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Cassava House,2270 First Ave,1197.9218948832486,(646) 928-0219,4.7,$,96,https://www.cassavahouseny.com,Juice Bars & Smoothies,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Mr  Moes Deli,2001 Third Ave,227.2535934959526,(917) 388-2379,4.7,$,26,,Delis,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Teranga Harlem,1280 5th Ave,1074.7966289161568,(646) 663-1935,4.7,$$,146,http://www.itsteranga.com,African,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Vegan grill,1726 2nd Ave,1004.2773185942983,(917) 675-7381,4.6,$$,40,https://www.vegangrillnyc.com/location/vegan-grill-upper-east-side/,Vegan,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Madame Bonté Café,1834 2nd Ave,605.6727676383367,(212) 722-1122,4.6,$,108,http://www.madamebonte.com,Cafes,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Contento,88 E 111th St,980.5844499105909,(646) 410-0111,4.6,$$$,116,http://contentonyc.com,Peruvian,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Las Panteras Negras,2130 2nd Ave,617.5061802450261,(917) 261-2568,4.6,$$,82,,Mexican,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Koo Thai,1758 1st Ave,883.1455075582203,(646) 490-4608,4.6,$$,34,http://www.koothainy.com,Bubble Tea,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Bar Goyana,177 E 100th St,467.6822436630752,(917) 213-4480,4.6,$$,54,http://bargoyana.com,Cocktail Bars,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Bangklyn East Harlem,2051 2nd Ave,296.4895267391593,(646) 429-8128,4.5,$$,158,,Thai,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Cascalote Latin Bistro,2126 2nd Ave,603.3605942185791,(646) 351-6574,4.5,$$,403,https://cascaloterestaurants.com,Latin American,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Chu Ros Thai,1590 Lexington Ave,501.6114838282551,(917) 265-8432,4.5,$$,208,,Thai,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Omar's,201 E 96th St,584.8579918901062,,4.5,$,15,,Food Trucks,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Blue Sky Deli,2135 1st Ave 110th St,640.6192284558759,(646) 682-7488,4.4,$,107,,Delis,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",La Amistad Pizzeria & Grill,2067 2nd Ave,382.9079847743827,(212) 256-0129,4.4,$,30,,Salad,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Love Cafe,283 Pleasant Ave,1111.2106334823397,(212) 369-6916,4.4,$,188,,Coffee & Tea,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Pabade Cafe and Bakery,135 East 110 St,839.096286930993,(646) 490-7863,4.9,$,76,https://www.pabadebakery.com,Coffee & Tea,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Aromas Boutique Bakery,,466.3255277924726,(212) 360-0010,4.9,$,39,http://aromasboutiquebakery.com,Bakeries,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Tres Leches Cafe - Harlem,356 E 112th St,792.6508738969426,(646) 559-0176,4.9,$,191,http://www.treslechescafe.com,Bakeries,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Mojo Desserts,177 East 100th St,467.68224366332106,(917) 331-3278,4.8,$$,104,http://mojodesserts.com,Desserts,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Cafe on Fifth,1216 5th Ave,934.5795854729424,(212) 822-7259,4.7,$,9,,Cafes,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Cassava House,2270 First Ave,1197.9218948832486,(646) 928-0219,4.7,$,96,https://www.cassavahouseny.com,Juice Bars & Smoothies,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Mr  Moes Deli,2001 Third Ave,227.2535934959526,(917) 388-2379,4.7,$,26,,Delis,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Madame Bonté Café,1834 2nd Ave,605.6727676383367,(212) 722-1122,4.6,$,108,http://www.madamebonte.com,Cafes,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Frenchy Coffee,129 E 102nd St,500.7394526085852,(646) 891-0088,4.6,$$,159,http://frenchycoffeenyc.com,Bakeries,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Las Panteras Negras,2130 2nd Ave,617.5061802450261,(917) 261-2568,4.6,$$,82,,Mexican,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Bangklyn East Harlem,2051 2nd Ave,296.4895267391593,(646) 429-8128,4.5,$$,158,,Thai,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Chu Ros Thai,1590 Lexington Ave,501.6114838282551,(917) 265-8432,4.5,$$,208,,Thai,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Empire State Deli Grocery,1665 Madison Ave,1053.2432705787603,(646) 678-5684,4.5,$,6,,Convenience Stores,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Omar's,201 E 96th St,584.8579918901062,,4.5,$,15,,Food Trucks,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Blue Sky Deli,2135 1st Ave 110th St,640.6192284558759,(646) 682-7488,4.4,$,107,,Delis,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Love Cafe,283 Pleasant Ave,1111.2106334823397,(212) 369-6916,4.4,$,188,,Coffee & Tea,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Raspberry Deli Grocery,2127 2nd Ave,608.8795425792129,(212) 860-2615,4.4,$,19,,Delis,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Mellow Yellow,1729 1st Ave,1011.5353078584359,,4.4,$$,388,,Coffee & Tea,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Baked Cravings,1673 Lexington Ave,514.2038154906095,(646) 590-3324,4.4,$,85,http://www.bakedcravings.com,Cupcakes,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Gold Deli,126 103rd St,531.1807006971823,(212) 289-3100,4.4,$,8,,Delis,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Contento,88 E 111th St,980.5844499105909,(646) 410-0111,4.6,$$$,116,http://contentonyc.com,Peruvian,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Bar Goyana,177 E 100th St,467.6822436630752,(917) 213-4480,4.6,$$,54,http://bargoyana.com,Cocktail Bars,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Teddy's Bar and Grill,2171 2nd Ave,780.1872050646808,,4.4,$,10,http://teddysfnb.nyc,Dive Bars,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Da Capo,1392 Madison Ave,897.0460057655049,(646) 707-0684,4.3,$$,231,http://www.dacaponyc.com,Wine Bars,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Biddy's Pub,301 E 91st St,886.1384539735665,(212) 534-4785,4.3,$,112,http://www.biddysnyc.com/,Pubs,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",The Drunken Munkey - UES,338 E 92nd St,842.4757265073928,(646) 846-8986,4.3,$$,1386,http://www.drunkenmunkey.com,Indian,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Bread N Wine,1417 Lexington Ave,884.9368582665625,(646) 861-0070,4.3,$$,74,https://www.breadnwine.net,Sandwiches,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Earl's Beer & Cheese,1259 Park Ave,703.2349892362923,(212) 289-1581,4.3,$$,633,http://www.earlsny.com,Bars,bar
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",Kaia Wine Bar,1614 3rd Ave,988.5491184233011,(212) 722-0490,4.2,$$,556,https://www.kaiawinebar.com,South African,bar
